geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,NSCLC,SCLC
MSTO1,2.765420743,0.218592562,0.281207874,0.777334428,0.436961488,,0,0
VCP,26.34073786,0.114800047,0.147733422,0.777075668,0.437114128,0.89290615,0,0
PAN3,54.14185472,-0.143516405,0.184694437,-0.777047797,0.437130571,0.89290615,0,0
NEK11,13.18994125,0.17619352,0.226762024,0.776997477,0.437160259,0.89290615,0,0
CLK1,28.33792937,0.100746129,0.129670981,0.776936584,0.437196186,0.89290615,0,0
SAA2,1.923441135,0.723225902,0.930883527,0.776924159,0.437203517,,0,0
ZSWIM5,7.869077842,-0.317644457,0.408898391,-0.776829804,0.43725919,0.89290615,0,0
SRSF9,11.46168282,0.138342136,0.178090728,0.776807066,0.437272607,0.89290615,0,0
PPT1,21.03737085,-0.129920617,0.16726758,-0.77672324,0.437322072,0.89290615,0,0
KIF18B,2.314424672,0.363571048,0.468122328,0.776658207,0.43736045,,0,0
POLD3,4.795837442,0.114128901,0.146968751,0.776552156,0.437423038,,0,0
RIMS3,1.58861552,-0.230190209,0.296426455,-0.77655083,0.437423821,,0,0
C7ORF57,1.043305881,-0.5700919,0.734230405,-0.776448232,0.437484376,,0,0
TTC19,11.31188024,0.190933809,0.245923857,0.776394008,0.437516381,0.89290615,0,0
OSBPL10,17.08796604,-0.252953249,0.325820986,-0.776356527,0.437538505,0.89290615,0,0
CDK20,0.770737439,0.293532224,0.378130293,0.776272702,0.437587987,,0,0
FGFR4,0.934094263,0.394302415,0.507946771,0.776267194,0.437591239,,0,0
LRP2,6.213155696,0.312378487,0.402420936,0.776248101,0.43760251,0.89290615,0,0
TNC,46.57522654,0.242736736,0.312756057,0.776121617,0.437677181,0.89290615,0,0
CCNJL,46.8449088,-0.374498365,0.482529364,-0.776115181,0.437680981,0.89290615,0,0
PRR3,0.724159437,-0.505540661,0.651569924,-0.775880903,0.437819309,,0,0
HLA-DPA1,50.6728307,-0.784615575,1.011428615,-0.775749829,0.437896712,0.89290615,0,0
AIMP2,6.57171184,0.276191122,0.35604499,0.775719723,0.437914492,0.89290615,0,0
STK32C,0.980182272,0.321262148,0.414181741,0.775655022,0.437952703,,0,0
ZNF665,0.628370774,0.45510126,0.586905422,0.77542521,0.438088443,,0,0
SFXN5,4.788766688,-0.184230111,0.237599158,-0.775382004,0.438113966,,0,0
CST1,4.342693191,-0.496769782,0.640678366,-0.775380922,0.438114605,,0,0
SEMA5A,10.7628159,0.265076083,0.341913866,0.775271523,0.438179233,0.89290615,0,0
RPL37,224.7882698,0.233087437,0.300658753,0.775255784,0.438188531,0.89290615,0,0
KLRC1,0.438826712,0.618692324,0.798104487,0.775202161,0.438220211,,0,0
FAM83E,2.998244131,0.18644225,0.240543696,0.775086826,0.438288355,,0,0
DCLRE1B,1.133979187,0.221178395,0.285382508,0.775024358,0.438325267,,0,0
GSN,44.46961064,-0.125848632,0.162383946,-0.775006611,0.438335753,0.89290615,0,0
CG030,1.637519189,0.329600034,0.425349632,0.774892017,0.43840347,,0,0
ARHGEF40,4.05239814,-0.153273721,0.197815125,-0.774833174,0.438438244,,0,0
MANBAL,6.753684389,-0.091893942,0.11864102,-0.774554552,0.438602921,0.89290615,0,0
SLC9A6,3.244974201,-0.142800728,0.184367153,-0.774545387,0.438608339,,0,0
HNRNPH2,11.92877942,-0.11025794,0.142381858,-0.774381949,0.438704955,0.89290615,0,0
NUTF2,15.15796893,0.181736344,0.234685836,0.774381392,0.438705284,0.89290615,0,0
PTGER3,0.305859196,-0.955378407,1.233848027,-0.774308007,0.43874867,,0,0
RHBDD3,2.867114341,0.167779711,0.216684469,0.774304279,0.438750874,,0,0
NEK7,69.5695,-0.174444196,0.22529732,-0.774284381,0.438762638,0.89290615,0,0
TTC14,7.001890478,0.126659969,0.163649345,0.773971746,0.4389475,0.89290615,0,0
SLC35A1,10.83800784,-0.116484558,0.150557984,-0.773685688,0.439116686,0.89290615,0,0
HDAC3,6.578100099,0.102581007,0.132643035,0.773361428,0.439308511,0.89290615,0,0
MRPS26,7.160474689,0.126344266,0.163382078,0.773305539,0.439341578,0.89290615,0,0
SNORA74B,889.0789865,-0.258165821,0.333973244,-0.773013485,0.4395144,0.89290615,0,0
APOO,2.994631348,0.175475849,0.227056271,0.772829786,0.439623123,,0,0
HSPA5,60.78625783,0.121157519,0.156812587,0.77262624,0.43974361,0.89290615,0,0
UQCRHL,21.24254929,-0.567586528,0.734684772,-0.772557904,0.439784066,0.89290615,0,0
SSFA2,28.44716836,0.152886544,0.197904066,0.772528564,0.439801436,0.89290615,0,0
ZNF407,49.47077654,-0.158782734,0.205570242,-0.77240136,0.439876749,0.89290615,0,0
KIAA0391,11.33925251,0.122142352,0.158173483,0.772204982,0.439993031,0.89290615,0,0
SURF4,22.96311401,-0.116788919,0.151261156,-0.77210119,0.440054498,0.89290615,0,0
DPP3,5.287394754,0.140918528,0.182521719,0.772064437,0.440076264,0.89290615,0,0
ZNF791,3.800859846,0.127031856,0.164543564,0.772025671,0.440099223,,0,0
PAIP2,13.1895681,-0.091802515,0.118913209,-0.772012764,0.440106868,0.89290615,0,0
CD6,3.309637205,-0.299269998,0.387654009,-0.772002845,0.440112742,,0,0
LGALS8,8.440053232,-0.130118892,0.168570275,-0.771897014,0.440175426,0.89290615,0,0
KLHL25,1.940226574,0.283425088,0.367325385,0.771591346,0.440356502,,0,0
STAG1,83.04351761,0.181480689,0.235214558,0.771553814,0.440378738,0.89290615,0,0
UCHL5,11.90778969,0.133770814,0.173398919,0.771462788,0.440432671,0.89290615,0,0
LAPTM4A,31.68109996,-0.111502277,0.144534611,-0.771457278,0.440435936,0.89290615,0,0
TMPRSS3,0.886170138,0.511133358,0.662577829,0.771431424,0.440451255,,0,0
KLF10,9.164307652,-0.128848751,0.167074205,-0.77120673,0.440584406,0.89290615,0,0
LMO7,94.71074538,0.178919189,0.232002574,0.771194842,0.440591451,0.89290615,0,0
GPBP1,32.16263291,0.113920721,0.147726184,0.771161336,0.440611309,0.89290615,0,0
CTNS,4.310303427,-0.175862582,0.228107582,-0.770963336,0.440728664,,0,0
GUF1,5.502547302,0.123005449,0.159550793,0.770948524,0.440737444,0.89290615,0,0
CYB5R3,15.25086084,-0.093878921,0.121826319,-0.770596388,0.440946203,0.89290615,0,0
RPUSD4,3.721414872,0.130125308,0.168945445,0.770220872,0.441168885,,0,0
WDR73,4.340978593,0.120238483,0.156131112,0.770112259,0.441233305,,0,0
PPIL3,6.267172334,-0.10591335,0.137529862,-0.770111653,0.441233664,0.89290615,0,0
IPO7,31.85371231,-0.114223787,0.148460503,-0.769388391,0.441662778,0.89290615,0,0
BANF1,10.25577964,0.126017881,0.163812499,0.769281231,0.441726377,0.89290615,0,0
ARNTL,7.475325929,-0.136750647,0.177793142,-0.769155915,0.441800758,0.89290615,0,0
PPP1R15B,9.945683489,0.103077439,0.134021775,0.769109638,0.441828227,0.89290615,0,0
MMP28,7.610182889,0.35935112,0.467230404,0.769109024,0.441828592,0.89290615,0,0
CALCOCO2,15.22303986,-0.115901847,0.150730114,-0.768936236,0.441931164,0.89290615,0,0
RFC5,2.906575034,0.160831009,0.209219231,0.768720007,0.442059545,,0,0
YWHAG,20.17617648,0.129608202,0.168625876,0.768613954,0.442122519,0.89290615,0,0
ZCCHC7,114.0721654,0.148907442,0.19373664,0.768607536,0.44212633,0.89290615,0,0
HNRNPU,36.9759511,-0.134553842,0.175095111,-0.768461448,0.442213086,0.89290615,0,0
RHOA,64.43668533,0.106634584,0.13882097,0.76814464,0.442401258,0.89290615,0,0
LLGL2,13.46485958,0.156144996,0.203301786,0.768045371,0.44246023,0.89290615,0,0
C10ORF125,1.225943973,0.340992714,0.444047529,0.767919405,0.442535068,,0,0
RAB32,3.68223135,0.169366734,0.2206608,0.767543369,0.442758518,,0,0
HTRA4,0.691721609,0.502406723,0.654644115,0.767450148,0.442813922,,0,0
PROSER1,3.240742104,-0.540314603,0.704232053,-0.767239435,0.442939171,,0,0
RHOBTB3,13.72780256,-0.19027914,0.248025381,-0.767176085,0.44297683,0.89290615,0,0
ZNF300,0.943855363,-0.243154312,0.316998163,-0.767052749,0.443050154,,0,0
MED20,2.892437302,-0.155327733,0.202519703,-0.766975909,0.443095839,,0,0
PILRA,2.121855782,0.386555842,0.504026529,0.766935509,0.44311986,,0,0
RPS6KA6,1.709285482,-0.374810856,0.488913161,-0.766620509,0.443307178,,0,0
PTPN3,14.23024729,-0.16578116,0.216275572,-0.766527438,0.443362532,0.89290615,0,0
MIB2,5.152829968,-0.165500957,0.215916119,-0.766505798,0.443375404,,0,0
IPO11,9.598375431,-0.131444614,0.171489331,-0.766488579,0.443385645,0.89290615,0,0
DIP2B,40.84109093,0.164817241,0.215062506,0.766369018,0.443456762,0.89290615,0,0
CENPC1,10.06443125,0.367199862,0.47915604,0.766347143,0.443469775,0.89290615,0,0
TRIM31,0.439320751,-0.964873393,1.259336754,-0.766175838,0.443571683,,0,0
XPNPEP1,10.9368803,0.110535453,0.144279176,0.766122017,0.443603704,0.89290615,0,0
THBS1,50.71608839,-0.200339896,0.261499265,-0.766120304,0.443604723,0.89290615,0,0
ARMCX1,1.508153838,-0.214897427,0.280501306,-0.766119165,0.4436054,,0,0
ILVBL,3.519879755,0.148181918,0.193467501,0.765926669,0.443719937,,0,0
RANBP17,60.5390407,-0.242482473,0.316605696,-0.765881587,0.443746763,0.89290615,0,0
ZNF776,2.504552937,-0.209892256,0.274098079,-0.765756028,0.443821483,,0,0
FAM108C1,16.78890699,-0.454208482,0.593252949,-0.765623639,0.443900274,0.89290615,0,0
NIPSNAP3B,0.742891467,-0.546114483,0.713318104,-0.765597396,0.443915894,,0,0
PDP1,6.485475332,-0.154975153,0.202435163,-0.765554512,0.443941419,0.89290615,0,0
CD68,26.14853598,0.261466386,0.34167121,0.765257293,0.444118349,0.89290615,0,0
ZNF550,1.916105704,-0.17176421,0.22446524,-0.765215182,0.444143421,,0,0
KIF13A,57.09638551,0.190657532,0.249223698,0.76500563,0.444268192,0.89290615,0,0
TCEB2,29.9855756,0.427736301,0.559178813,0.76493653,0.44430934,0.89290615,0,0
1-Mar,19.76531913,-0.218472081,0.285676464,-0.764753517,0.444418332,0.89290615,0,0
AGPHD1,0.475261129,0.4246944,0.555478626,0.764555791,0.444536103,,0,0
NRG1,15.45966973,-0.537573232,0.70312638,-0.764547096,0.444541282,0.89290615,0,0
SOWAHC,0.950548552,-0.42240472,0.552490505,-0.764546568,0.444541597,,0,0
HOXA3,1.850783971,0.432263247,0.565484472,0.76441223,0.444621623,,0,0
LOC100129148,0.800250845,0.358329977,0.468795827,0.764362557,0.444651215,,0,0
ZNF362,7.50469669,-0.131845233,0.172499323,-0.76432319,0.444674669,0.89290615,0,0
GDE1,13.29733412,-0.135403772,0.177185524,-0.764192067,0.444752793,0.89290615,0,0
OIP5,0.81543224,0.331341997,0.433613613,0.764141133,0.444783142,,0,0
HLA-DRA,119.9423356,-0.799535051,1.046351537,-0.764117051,0.444797492,0.89290615,0,0
FAM118A,8.112853701,-0.142012323,0.185854632,-0.764104297,0.444805092,0.89290615,0,0
ZNF559-ZNF177,7.426615373,-0.220665335,0.288797775,-0.764082532,0.444818062,0.89290615,0,0
ODF2L,51.7301771,-0.117063402,0.15321575,-0.764042877,0.444841691,0.89290615,0,0
CTSZ,51.24359721,-0.139564784,0.182673549,-0.764011998,0.444860092,0.89290615,0,0
CCDC78,1.103379773,0.415688047,0.544198839,0.763853242,0.444954704,,0,0
REPS1,28.80471904,-0.123746044,0.162005604,-0.763838048,0.44496376,0.89290615,0,0
NMT1,9.686438804,0.132243277,0.173134444,0.763818417,0.44497546,0.89290615,0,0
PLIN3,6.494988222,0.15228505,0.199381872,0.763785837,0.444994878,0.89290615,0,0
ZXDC,11.55076702,0.115244886,0.150905949,0.76368683,0.445053891,0.89290615,0,0
SPRED2,38.75561928,0.181795865,0.238051396,0.763683256,0.445056021,0.89290615,0,0
CARD8,10.43674139,-0.144042764,0.188619416,-0.763668804,0.445064636,0.89290615,0,0
GLI3,13.04984824,-0.315857724,0.413737692,-0.763425064,0.445209937,0.89290615,0,0
LETMD1,11.11585692,-0.107966381,0.141465959,-0.763196898,0.445345978,0.89290615,0,0
TMEM88,0.321353611,0.903829502,1.184577013,0.762997671,0.445464785,,0,0
TMUB2,2.186094604,0.23046723,0.302065935,0.762969946,0.44548132,,0,0
ZNF114,0.252484492,0.734151473,0.962525664,0.76273444,0.445621787,,0,0
GPR146,0.312227467,0.482108326,0.632136263,0.762665195,0.445663092,,0,0
SBNO1,7.420077111,0.098223626,0.12880307,0.762587615,0.445709373,0.89290615,0,0
PDDC1,7.476811337,-0.111346089,0.146029388,-0.762490963,0.445767035,0.89290615,0,0
ANO3,0.513173703,0.766127,1.004872822,0.762411902,0.445814205,,0,0
CAMSAP1,5.993853762,0.135066006,0.177197103,0.76223597,0.445919182,0.89290615,0,0
LOC148709,0.205842407,-0.694257453,0.910882605,-0.762181042,0.445951959,,0,0
TWF1,13.20271108,0.140358005,0.184165547,0.762129549,0.445982688,0.89290615,0,0
TEKT4P2,18.0621106,-0.699406701,0.917916352,-0.761950366,0.446089628,0.89290615,0,0
NUDT13,4.991944978,0.13355053,0.17529793,0.761848875,0.446150206,,0,0
ZP3,3.222280461,0.264908815,0.347800695,0.761668446,0.446257912,,0,0
EEF1G,186.8847694,0.147516704,0.193677322,0.761662245,0.446261615,0.89290615,0,0
HLTF,8.928920957,0.139079359,0.182765211,0.760972824,0.446673299,0.89290615,0,0
DAPK3,8.372466601,0.147281743,0.19354921,0.760952439,0.446685475,0.89290615,0,0
CORO2A,5.58884475,0.180935647,0.237803361,0.760862443,0.446739233,0.89290615,0,0
CWC15,11.01137214,0.112045081,0.147270568,0.760811085,0.446769912,0.89290615,0,0
DNAL4,2.534590233,0.150161484,0.19738354,0.760759912,0.446800482,,0,0
PCDHB5,0.755545847,0.428748794,0.563665291,0.760644307,0.446869548,,0,0
RHOT2,6.576531199,-0.114667078,0.150761375,-0.760586575,0.446904041,0.89290615,0,0
SRRM3,0.469849886,-0.61628205,0.810293622,-0.760566335,0.446916134,,0,0
RPRD1B,20.64060597,-0.121624583,0.159940591,-0.760435997,0.446994013,0.89290615,0,0
SPTSSA,7.617018226,-0.636400291,0.83688947,-0.760435295,0.446994433,0.89290615,0,0
ZDHHC12,3.538943283,0.183123166,0.240872042,0.760250814,0.447104677,,0,0
ATP13A3,35.01996277,0.136107488,0.17905079,0.76016134,0.44715815,0.89290615,0,0
GNB2,18.53449852,0.134640408,0.177130649,0.760119203,0.447183335,0.89290615,0,0
ABCA6,6.683409671,-0.194034668,0.255325592,-0.759949939,0.447284509,0.89290615,0,0
RPL36A,91.49270638,0.678874203,0.893461885,0.75982447,0.447359514,0.89290615,0,0
LOXL3,0.861632694,-0.280832947,0.369630234,-0.759767253,0.447393721,,0,0
VWDE,4.67433785,-0.475141326,0.625417193,-0.759719001,0.447422568,,0,0
ANKRD20A11P,0.350616503,1.147209052,1.51008491,0.759698375,0.447434901,,0,0
CREB3L1,6.429444141,-0.223798711,0.294623244,-0.759609827,0.447487843,0.89290615,0,0
CMPK1,21.87534236,-0.103696955,0.13653304,-0.759500815,0.447553026,0.89290615,0,0
ROCK1,21.24491298,-0.132775991,0.174825001,-0.759479421,0.44756582,0.89290615,0,0
TTYH3,11.59485498,-0.151361817,0.199315569,-0.759407896,0.447608592,0.89290615,0,0
CA5BP1,5.581280265,0.126482389,0.166636542,0.759031525,0.447833699,0.89290615,0,0
PLOD1,9.658461516,0.128420878,0.16922257,0.75888741,0.447919911,0.89290615,0,0
NTS,10.50824833,-1.152533385,1.51876493,-0.758862258,0.447934958,0.89290615,0,0
NFIA,139.401264,0.176930039,0.233206796,0.75868303,0.448042191,0.89290615,0,0
GYPC,5.295787629,-0.186550614,0.245887486,-0.758682831,0.44804231,0.89290615,0,0
C4ORF29,11.31796859,-0.125858075,0.165900833,-0.758634374,0.448071304,0.89290615,0,0
AMIGO2,4.869059172,-0.239068726,0.315144509,-0.758600321,0.44809168,,0,0
SUMO1,20.07960016,-0.122538708,0.161608207,-0.758245575,0.448303982,0.89290615,0,0
GPX2,13.70807454,-0.427904221,0.564357658,-0.758214608,0.448322517,0.89290615,0,0
HOXD11,0.395188175,0.940961632,1.241116772,0.758157212,0.448356873,,0,0
ESM1,2.230362282,-0.297338422,0.392193633,-0.758141891,0.448366044,,0,0
TIMM21,1.12457093,-0.422448148,0.557220487,-0.758134631,0.44837039,,0,0
PTCD3,14.16759783,0.095544317,0.126030301,0.758105917,0.448387578,0.89290615,0,0
DBNDD1,1.536596243,-0.257890722,0.340244601,-0.757956838,0.448476822,,0,0
NTF3,0.459411454,-1.203658226,1.588107062,-0.757920077,0.448498831,,0,0
IFI30,51.44763507,0.202252208,0.266862843,0.75788823,0.448517897,0.89290615,0,0
ABHD8,1.367686902,-0.195796393,0.258346053,-0.757884202,0.448520309,,0,0
TMEM139,0.575213656,-0.398502925,0.525819694,-0.757869913,0.448528864,,0,0
TMEM44,6.08207489,0.197273993,0.260331225,0.757780758,0.448582244,0.89290615,0,0
RBKS,1.711194398,0.293458518,0.387303372,0.75769678,0.448632527,,0,0
ANKRD36BP1,4.245804976,0.30817193,0.406902648,0.757360345,0.448834007,,0,0
LIME1,0.988341347,-0.287685331,0.379965232,-0.757135933,0.448968428,,0,0
PSMA3,16.33728749,0.196733024,0.259867665,0.757050802,0.449019427,0.893293082,0,0
EIF5,17.17004665,-0.102906367,0.13594818,-0.756952886,0.44907809,0.893293082,0,0
SYTL3,16.63397103,0.218411593,0.288562727,0.756894681,0.449112963,0.893293082,0,0
GIN1,1.765872452,0.184170449,0.243355961,0.756794485,0.449172997,,0,0
PART1,0.624902465,-0.701067662,0.926378892,-0.756782854,0.449179967,,0,0
KDELR1,17.54894364,-0.113184247,0.149606484,-0.756546404,0.449321662,0.893485151,0,0
SLC46A2,2.508553976,0.28821425,0.381001415,0.756465039,0.449370426,,0,0
CDT1,1.155534948,0.306020775,0.404599372,0.756355043,0.449436355,,0,0
C20ORF3,8.527010883,0.348993484,0.461448675,0.756299676,0.449469542,0.893519071,0,0
ACVRL1,2.769252823,0.190346593,0.251689104,0.756276651,0.449483344,,0,0
HNRPLL,15.57540445,0.374830831,0.495774117,0.756051634,0.449618239,0.893519071,0,0
TSSC4,2.242851834,0.181024748,0.239468444,0.755944061,0.449682735,,0,0
SETD2,31.06622747,-0.118730481,0.157064584,-0.755934138,0.449688685,0.893519071,0,0
GALK1,1.724054144,0.243110861,0.321614608,0.755907395,0.44970472,,0,0
SNORA71B,0.774506196,-0.456945622,0.604519985,-0.755881746,0.449720099,,0,0
KAT7,4.594507623,-0.565270406,0.747946617,-0.755763037,0.449791282,,0,0
ZBTB8OS,6.725055506,-0.142869244,0.189080024,-0.755601999,0.449887857,0.893519071,0,0
NMB,3.577379055,0.325272797,0.430538438,0.755502337,0.44994763,,0,0
FAM162A,15.82080931,0.204666652,0.270914228,0.755466605,0.449969062,0.893519071,0,0
GPSM3,2.08116966,-0.493289894,0.652962844,-0.755463957,0.449970651,,0,0
SLC2A4RG,5.732202783,-0.149571214,0.198003775,-0.755395771,0.45001155,0.893519071,0,0
KIAA1984,1.14790966,0.456914987,0.605030985,0.755192706,0.450133364,,0,0
EYA4,2.003530869,0.741961752,0.982535949,0.755149725,0.45015915,,0,0
ZNRD1-AS1,1.313350999,-0.47362965,0.627322241,-0.755002166,0.450247683,,0,0
LAG3,0.46880122,0.517093348,0.68517566,0.75468727,0.450436647,,0,0
PUM1,36.03151518,-0.122697884,0.162602733,-0.754586851,0.450496916,0.893924915,0,0
NDUFA9,10.28661759,0.13206146,0.175020925,0.75454669,0.450521021,0.893924915,0,0
SLC9A8,12.46344077,0.127697707,0.169280973,0.754353574,0.450636941,0.893924915,0,0
PMF1,6.584995489,-0.270489048,0.358592632,-0.754307322,0.450664707,0.893924915,0,0
CYP4A11,1.216651946,0.452870212,0.600395059,0.75428704,0.450676882,,0,0
CCR4,1.502639004,0.250918431,0.332714662,0.754155015,0.450756146,,0,0
CCZ1,3.565797875,-0.570589694,0.756626359,-0.754123468,0.450775087,,0,0
LOC100506046,1.296591311,0.327712431,0.434679133,0.75391802,0.45089845,,0,0
PPPDE2,8.844647269,0.345535262,0.458360856,0.753849849,0.450939387,0.894042302,0,0
PCDHA2,0.803273815,0.737520341,0.978374431,0.753822174,0.450956007,,0,0
HDAC11,2.481415745,0.162945774,0.216184821,0.753733648,0.451009173,,0,0
PIP,0.638598927,-0.7904396,1.048720342,-0.753718192,0.451018456,,0,0
ITGB4,19.94782052,0.221077761,0.293359576,0.753606765,0.451085381,0.894042302,0,0
MON2,48.50992617,-0.090552309,0.120177297,-0.753489314,0.45115593,0.894042302,0,0
8-Mar,7.073043775,-0.177729134,0.235889703,-0.753441679,0.451184545,0.894042302,0,0
HCFC1,6.54938845,0.122860654,0.163102075,0.75327462,0.451284907,0.894042302,0,0
NELF,2.172827992,0.285006371,0.378409002,0.753170167,0.451347664,,0,0
HSPA2,1.725523707,0.287450394,0.381675289,0.753128123,0.451372926,,0,0
CAMTA1,23.95514359,0.150792474,0.200310497,0.752793667,0.451573913,0.894133811,0,0
CCL5,10.23987473,0.242661704,0.322357368,0.752772321,0.451586742,0.894133811,0,0
CMTM3,5.04911565,-0.144520903,0.192022533,-0.752624709,0.451675465,,0,0
BCKDHB,19.63567791,-0.169591246,0.225351872,-0.752561956,0.451713186,0.894133811,0,0
NME7,10.32093383,-0.228646474,0.303868972,-0.752450877,0.45177996,0.894133811,0,0
RBP5,0.961369083,-0.269253188,0.357855212,-0.752408179,0.451805629,,0,0
INPP5J,0.607276144,-0.418142188,0.555886422,-0.752207952,0.451926012,,0,0
TRIM56,6.30951115,0.123916005,0.164739176,0.752195125,0.451933725,0.894216022,0,0
PLCB2,4.882545584,0.15182882,0.201863698,0.752135331,0.451969679,,0,0
LHX9,0.321138191,1.116616767,1.484741758,0.752061266,0.452014216,,0,0
CA10,0.912029159,0.956459094,1.272116943,0.751864127,0.452132773,,0,0
SLC11A2,22.51197617,0.102720797,0.13662797,0.75182847,0.452154219,0.894430192,0,0
LMCD1,29.45581605,-0.214334861,0.285209241,-0.751500407,0.452351556,0.894473812,0,0
NLRP2,2.174061923,-0.413292253,0.549964888,-0.751488435,0.452358758,,0,0
GPRC5D,3.183376936,0.215524407,0.28682736,0.751408119,0.452407078,,0,0
PLSCR3,0.371460358,0.766879832,1.020603786,0.751398184,0.452413055,,0,0
TBC1D4,8.195646838,0.141422716,0.188268098,0.75117727,0.452545977,0.894473812,0,0
ACTR3B,5.956180666,0.162464038,0.216307197,0.75108013,0.452604433,0.894473812,0,0
MAPK7,2.773409077,-0.273856825,0.364620444,-0.751073699,0.452608304,,0,0
RBM41,11.66493746,-0.100713278,0.134110063,-0.7509748,0.452667822,0.894473812,0,0
ZNF697,2.900021646,0.170028962,0.226488835,0.750716748,0.452823141,,0,0
SERPIND1,0.985144413,-0.486387882,0.647906313,-0.75070712,0.452828937,,0,0
NUP153,19.79088181,0.123916917,0.165082371,0.750636889,0.452871214,0.894473812,0,0
COPS4,5.625501867,0.109903672,0.146413964,0.750636543,0.452871422,0.894473812,0,0
